5.125,0
3.109375,1
5.125,0
3.15625,1
4.59375,0
3.125,1
3.125,1
2.8125,0
3.125,1
3.140625,1
3.125,1
3.125,1
3.171875,1
3.140625,1
3.09375,1
3.125,1
3.125,1
2.28125,0
3.15625,1
3.546875,0
4.28125,0
3.09375,1
2.953125,0
3.15625,1
3.1875,1
1.7578125,0
2.859375,0
3.78125,0
1.84375,0
3.15625,1
5.5,0
3.125,1
2.3125,0
3.171875,1
3.1875,1
0.6484375,0
0.56640625,0
3.15625,1
3.125,1
4.90625,0
2.640625,0
1.1640625,0
4.25,0
3.5625,0
3.15625,1
3.109375,1
3.171875,1
4.03125,0
3.0,0
3.390625,0
3.1875,1
1.6640625,0
3.1875,1
3.140625,1
2.078125,0
2.921875,0
3.109375,1
4.25,0
7.0,0
4.59375,0
3.171875,1
1.5703125,0
1.1015625,0
3.0625,1
3.15625,1
4.4375,0
4.125,0
4.90625,0
3.171875,1
3.84375,0
0.8984375,0
2.90625,0
2.59375,0
3.140625,1
3.140625,1
2.390625,0
3.140625,1
3.15625,1
3.140625,1
1.8046875,0
3.421875,0
3.15625,1
3.140625,1
3.75,0
1.8125,0
3.171875,1
3.109375,1
3.125,1
3.125,1
3.140625,1
3.15625,1
3.140625,1
2.890625,0
2.765625,0
1.78125,0
3.171875,1
3.921875,0
5.25,0
3.109375,1
3.5,0
1.84375,0
2.296875,0
3.15625,1
2.75,0
3.1875,1
4.5625,0
3.5625,0
3.15625,1
1.9921875,0
3.15625,1
3.421875,0
2.828125,0
3.15625,1
5.03125,0
4.21875,0
3.140625,1
3.171875,1
3.875,0
2.3125,0
2.328125,0
2.984375,0
4.125,0
3.171875,1
4.21875,0
2.703125,0
2.796875,0
3.109375,1
3.140625,1
3.125,1
3.125,1
3.140625,1
3.125,1
3.171875,1
3.15625,1
2.859375,0
3.125,1
1.8203125,0
3.109375,1
1.328125,0
2.078125,0
3.109375,1
3.109375,1
3.140625,1
3.109375,1
2.78125,0
3.171875,1
3.953125,0
3.125,1
3.15625,1
3.625,0
3.15625,1
1.6328125,0
4.15625,0
3.125,1
3.125,1
3.140625,1
3.140625,1
2.765625,0
3.140625,1
3.15625,1
3.125,1
0.71875,0
0.7109375,0
2.09375,0
1.265625,0
1.875,0
3.15625,1
3.171875,1
3.140625,1
2.34375,0
2.25,0
1.8203125,0
3.125,1
3.109375,1
3.671875,0
3.125,1
3.765625,0
3.109375,1
3.09375,1
3.125,1
4.375,0
3.171875,1
2.296875,0
5.21875,0
4.21875,0
3.125,1
3.578125,0
3.28125,0
3.15625,1
2.46875,0
3.109375,1
3.703125,0
3.125,1
3.109375,1
1.7109375,0
3.125,1
4.53125,0
3.171875,1
3.125,1
2.515625,0
1.7109375,0
2.671875,0
3.125,1
3.1875,1
3.15625,1
2.015625,0
3.140625,1
3.125,1
3.125,1
3.171875,1
2.078125,0
2.03125,0
3.09375,1
3.15625,1
1.1796875,0
3.140625,1
3.125,1
0.90625,0
3.125,1
3.171875,1
3.109375,1
2.9375,0
2.765625,0
3.15625,1
3.140625,1
3.15625,1
3.15625,1
4.125,0
0.6171875,0
3.1875,1
2.671875,0
1.65625,0
3.125,1
3.078125,1
3.953125,0
2.5625,0
3.1875,1
3.15625,1
2.6875,0
3.15625,1
3.9375,0
3.171875,1
3.125,1
3.140625,1
3.140625,1
1.3359375,0
3.125,1
4.78125,0
2.203125,0
3.140625,1
4.15625,0
1.8125,0
1.2421875,0
3.125,1
0.7734375,0
3.59375,0
3.140625,1
3.15625,1
0.95703125,0
3.734375,0
3.75,0
3.140625,1
3.109375,1
2.0625,0
2.65625,0
3.125,1
3.171875,1
3.140625,1
3.125,1
2.078125,0
3.15625,1
3.09375,1
2.609375,0
3.109375,1
3.15625,1
2.25,0
3.15625,1
4.625,0
1.71875,0
3.171875,1
3.15625,1
5.0,0
4.375,0
2.953125,0
3.109375,1
3.109375,1
3.15625,1
3.375,0
2.34375,0
4.34375,0
4.84375,0
2.828125,0
3.15625,1
3.90625,0
3.140625,1
3.125,1
3.15625,1
3.15625,1
3.109375,1
2.9375,0
2.21875,0
4.15625,0
3.09375,1
4.125,0
3.1875,1
3.15625,1
3.140625,1
3.171875,1
3.875,0
3.140625,1
1.6328125,0
3.140625,1
3.171875,1
2.140625,0
3.15625,1
3.1875,1
3.96875,0
3.140625,1
2.75,0
3.15625,1
3.15625,1
3.171875,1
2.78125,0
3.296875,0
3.59375,0
3.125,1
3.109375,1
3.8125,0
3.1875,1
2.203125,0
1.953125,0
4.84375,0
3.140625,1
4.4375,0
2.15625,0
3.15625,1
3.125,1
1.796875,0
3.5625,0
3.390625,0
2.28125,0
4.625,0
2.6875,0
3.5,0
3.625,0
3.15625,1
3.4375,0
2.796875,0
2.40625,0
3.125,1
3.609375,0
3.125,1
3.15625,1
4.75,0
1.78125,0
4.03125,0
2.5625,0
4.34375,0
3.125,1
3.375,0
3.140625,1
2.234375,0
4.78125,0
3.140625,1
2.6875,0
4.03125,0
3.140625,1
2.9375,0
3.125,1
2.828125,0
4.6875,0
3.375,0
3.75,0
3.421875,0
3.15625,1
3.140625,1
1.8828125,0
5.1875,0
3.640625,0
3.140625,1
2.84375,0
0.9609375,0
1.2421875,0
3.375,0
2.421875,0
3.421875,0
3.140625,1
3.15625,1
1.1796875,0
3.15625,1
2.65625,0
2.125,0
3.140625,1
3.15625,1
3.140625,1
3.171875,1
3.125,1
3.15625,1
4.375,0
3.125,1
3.40625,0
3.109375,1
3.125,1
3.15625,1
3.171875,1
3.171875,1
3.125,1
3.109375,1
3.09375,1
3.140625,1
2.0,0
3.15625,1
4.28125,0
3.109375,1
3.703125,0
3.15625,1
2.9375,0
3.140625,1
3.15625,1
5.03125,0
4.03125,0
3.109375,1
3.875,0
3.421875,0
3.109375,1
3.796875,0
4.75,0
3.171875,1
2.21875,0
4.3125,0
1.9140625,0
3.828125,0
3.015625,0
1.1796875,0
3.171875,1
3.109375,1
3.984375,0
2.359375,0
3.6875,0
2.515625,0
2.390625,0
1.8203125,0
3.125,1
3.96875,0
3.109375,1
6.25,0
2.09375,0
4.5,0
3.125,1
3.140625,1
3.140625,1
2.140625,0
3.171875,1
3.15625,1
3.765625,0
2.40625,0
3.09375,1
2.71875,0
3.109375,1
2.640625,0
2.84375,0
1.9609375,0
2.765625,0
3.125,1
3.453125,0
3.140625,1
4.0,0
2.8125,0
2.34375,0
2.390625,0
3.140625,1
2.953125,0
3.109375,1
2.734375,0
3.15625,1
3.546875,0
4.1875,0
3.15625,1
3.09375,1
3.515625,0
3.15625,1
3.734375,0
3.171875,1
3.4375,0
2.890625,0
3.328125,0
4.34375,0
3.140625,1
3.828125,0
3.109375,1
3.15625,1
5.25,0
1.5078125,0
2.390625,0
3.125,1
3.171875,1
3.1875,1
1.671875,0
1.7734375,0
3.1875,1
0.62890625,0
3.0,0
3.171875,1
3.125,1
2.71875,0
2.484375,0
3.140625,1
2.75,0
3.125,1
3.703125,0
2.4375,0
3.296875,0
3.15625,1
3.1875,1
3.125,1
2.90625,0
2.34375,0
3.4375,0
2.53125,0
2.984375,0
3.140625,1
3.15625,1
3.15625,1
3.34375,0
3.140625,1
3.40625,0
3.125,1
3.109375,1
4.0,0
3.140625,1
3.15625,1
3.140625,1
3.15625,1
3.140625,1
4.9375,0
4.28125,0
3.46875,0
3.15625,1
4.75,0
3.203125,1
3.15625,1
3.15625,1
1.46875,0
3.140625,1
3.109375,1
3.140625,1
2.875,0
3.171875,1
4.8125,0
3.984375,0
3.75,0
3.140625,1
3.90625,0
2.296875,0
1.1875,0
4.84375,0
3.078125,1
1.5703125,0
4.84375,0
3.140625,1
1.9140625,0
3.109375,1
3.125,1
2.703125,0
3.125,1
2.859375,0
3.84375,0
2.9375,0
3.140625,1
2.078125,0
3.109375,1
3.34375,0
3.390625,0
3.140625,1
3.125,1
2.5,0
3.6875,0
3.125,1
3.15625,1
3.15625,1
3.140625,1
3.125,1
2.984375,0
3.15625,1
3.890625,0
3.546875,0
3.1875,1
3.125,1
3.125,1
2.625,0
3.125,1
3.140625,1
4.03125,0
3.53125,0
3.078125,1
3.15625,1
2.921875,0
3.109375,1
3.109375,1
2.203125,0
3.171875,1
3.1875,1
3.1875,1
3.265625,0
2.546875,0
3.171875,1
3.109375,1
4.125,0
2.25,0
3.953125,0
3.140625,1
3.28125,0
4.03125,0
3.9375,0
2.671875,0
3.125,1
1.2109375,0
4.375,0
3.109375,1
3.140625,1
2.546875,0
4.375,0
3.421875,0
2.234375,0
3.1875,1
3.125,1
1.6640625,0
3.140625,1
4.6875,0
3.15625,1
4.71875,0
3.0,0
3.109375,1
2.796875,0
3.140625,1
3.140625,1
3.125,1
3.15625,1
4.5,0
2.890625,0
3.125,1
3.15625,1
4.21875,0
3.1875,1
3.8125,0
3.15625,1
2.953125,0
4.0,0
2.375,0
3.125,1
4.71875,0
2.578125,0
3.109375,1
3.4375,0
3.140625,1
2.765625,0
3.15625,1
3.140625,1
3.15625,1
3.734375,0
3.15625,1
2.96875,0
5.09375,0
2.421875,0
3.171875,1
3.15625,1
3.125,1
3.140625,1
3.859375,0
3.125,1
3.125,1
3.15625,1
3.140625,1
2.515625,0
3.109375,1
3.15625,1
5.625,0
3.75,0
4.65625,0
3.078125,1
3.40625,0
3.140625,1
2.859375,0
3.96875,0
3.5,0
3.125,1
3.140625,1
4.125,0
2.546875,0
3.15625,1
3.109375,1
0.609375,0
3.125,1
3.140625,1
3.125,1
3.734375,0
1.921875,0
4.09375,0
4.03125,0
3.1875,1
3.75,0
3.09375,1
4.46875,0
3.125,1
3.171875,1
3.09375,1
3.140625,1
3.15625,1
3.96875,0
1.3203125,0
3.140625,1
2.4375,0
2.765625,0
4.3125,0
3.15625,1
3.125,1
3.15625,1
2.0625,0
2.21875,0
3.140625,1
1.40625,0
1.3359375,0
2.140625,0
3.15625,1
3.125,1
2.515625,0
3.125,1
2.0625,0
4.78125,0
3.125,1
3.625,0
3.15625,1
3.171875,1
3.765625,0
3.15625,1
3.109375,1
3.125,1
3.15625,1
3.15625,1
2.296875,0
3.59375,0
4.875,0
2.375,0
4.09375,0
4.03125,0
5.3125,0
3.671875,0
4.5625,0
2.953125,0
3.125,1
2.953125,0
3.109375,1
3.140625,1
3.125,1
3.15625,1
3.171875,1
3.140625,1
3.640625,0
1.7734375,0
3.203125,1
4.90625,0
5.5625,0
3.125,1
3.15625,1
5.1875,0
3.109375,1
3.078125,1
3.015625,0
3.140625,1
3.15625,1
3.171875,1
3.15625,1
3.140625,1
3.96875,0
3.109375,1
3.109375,1
3.484375,0
3.953125,0
3.125,1
3.203125,1
1.359375,0
2.953125,0
3.125,1
3.453125,0
3.171875,1
3.171875,1
1.859375,0
3.140625,1
2.890625,0
5.34375,0
3.140625,1
3.109375,1
1.5390625,0
3.171875,1
3.125,1
3.140625,1
3.15625,1
3.171875,1
3.171875,1
3.71875,0
3.140625,1
3.375,0
1.7265625,0
3.125,1
2.125,0
3.109375,1
4.5,0
3.109375,1
4.28125,0
3.203125,1
3.15625,1
3.171875,1
1.7265625,0
3.15625,1
3.109375,1
5.5,0
3.15625,1
2.359375,0
1.75,0
3.140625,1
0.486328125,0
3.15625,1
3.171875,1
5.25,0
0.208984375,0
3.140625,1
2.46875,0
2.390625,0
3.328125,0
4.1875,0
2.78125,0
3.46875,0
3.140625,1
3.140625,1
3.140625,1
1.7265625,0
1.7890625,0
3.109375,1
1.8828125,0
2.796875,0
2.890625,0
3.171875,1
3.15625,1
1.6328125,0
3.40625,0
2.734375,0
3.84375,0
1.28125,0
2.75,0
3.15625,1
1.71875,0
3.125,1
4.4375,0
5.03125,0
3.140625,1
3.1875,1
2.65625,0
1.8046875,0
4.0,0
3.640625,0
3.40625,0
2.5625,0
3.140625,1
3.1875,1
3.15625,1
3.125,1
2.921875,0
4.34375,0
2.984375,0
3.109375,1
1.3125,0
1.515625,0
3.125,1
3.1875,1
2.65625,0
3.078125,1
3.125,1
1.7421875,0
2.53125,0
4.125,0
2.3125,0
3.328125,0
-0.030517578125,0
3.90625,0
2.28125,0
3.34375,0
5.9375,0
2.859375,0
1.8515625,0
3.921875,0
3.15625,1
4.84375,0
3.734375,0
3.15625,1
3.15625,1
2.75,0
3.15625,1
4.3125,0
3.140625,1
4.53125,0
3.15625,1
3.109375,1
2.265625,0
3.09375,1
3.078125,1
2.84375,0
3.65625,0
3.125,1
1.5703125,0
2.9375,0
3.671875,0
2.75,0
2.578125,0
3.171875,1
4.53125,0
4.15625,0
3.140625,1
1.375,0
3.15625,1
3.15625,1
4.65625,0
3.15625,1
3.171875,1
3.15625,1
3.15625,1
1.7890625,0
4.3125,0
2.171875,0
3.15625,1
3.4375,0
2.734375,0
3.546875,0
3.140625,1
3.140625,1
4.125,0
1.53125,0
1.65625,0
3.578125,0
2.375,0
3.140625,1
1.7109375,0
3.1875,1
3.84375,0
3.15625,1
2.109375,0
4.71875,0
3.140625,1
3.890625,0
2.3125,0
2.359375,0
3.5,0
4.6875,0
1.3984375,0
3.140625,1
3.46875,0
3.15625,1
2.34375,0
2.734375,0
2.4375,0
3.125,1
3.546875,0
3.125,1
3.15625,1
4.09375,0
2.59375,0
3.15625,1
2.109375,0
3.28125,0
3.09375,1
4.25,0
3.15625,1
3.671875,0
1.953125,0
3.515625,0
3.109375,1
2.234375,0
4.3125,0
2.796875,0
5.28125,0
2.9375,0
4.40625,0
3.171875,1
4.40625,0
2.03125,0
2.859375,0
3.15625,1
2.125,0
3.09375,1
3.109375,1
1.359375,0
2.734375,0
3.15625,1
3.15625,1
3.1875,1
2.1875,0
1.0,0
5.03125,0
1.8828125,0
2.453125,0
2.109375,0
3.140625,1
2.515625,0
1.828125,0
3.140625,1
1.7734375,0
3.875,0
3.296875,0
2.84375,0
2.6875,0
3.1875,1
5.28125,0
1.75,0
3.53125,0
2.828125,0
2.4375,0
3.125,1
3.6875,0
3.15625,1
1.9765625,0
3.140625,1
4.9375,0
3.109375,1
3.890625,0
3.0,0
2.375,0
2.140625,0
3.15625,1
3.640625,0
3.125,1
3.9375,0
2.40625,0
4.3125,0
3.125,1
4.59375,0
3.15625,1
3.15625,1
3.140625,1
3.140625,1
3.21875,1
3.140625,1
4.0,0
3.109375,1
2.46875,0
3.09375,1
2.859375,0
3.28125,0
3.140625,1
2.84375,0
3.171875,1
3.109375,1
3.109375,1
3.15625,1
3.140625,1
3.1875,1
3.171875,1
3.4375,0
3.15625,1
3.15625,1
3.703125,0
4.28125,0
4.59375,0
3.171875,1
3.4375,0
2.6875,0
3.796875,0
3.8125,0
3.953125,0
3.15625,1
1.53125,0
3.078125,1
2.125,0
3.09375,1
3.125,1
2.015625,0
3.171875,1
3.15625,1
3.15625,1
3.125,1
3.171875,1
1.25,0
3.125,1
5.3125,0
4.78125,0
3.125,1
3.171875,1
3.828125,0
3.859375,0
3.140625,1
4.03125,0
2.3125,0
4.71875,0
3.15625,1
2.625,0
1.453125,0
3.125,1
2.828125,0
3.328125,0
0.65234375,0
3.859375,0
1.5078125,0
3.609375,0
5.03125,0
2.640625,0
3.125,1
2.234375,0
3.125,1
3.140625,1
3.71875,0
3.171875,1
3.15625,1
0.6953125,0
2.109375,0
3.15625,1
4.59375,0
3.296875,0
3.1875,1
3.140625,1
5.34375,0
0.94921875,0
3.109375,1
3.140625,1
-0.0458984375,0
3.15625,1
3.09375,1
3.421875,0
3.125,1
2.296875,0
4.09375,0
3.359375,0
3.203125,1
2.84375,0
3.171875,1
3.171875,1
3.140625,1
2.671875,0
3.421875,0
3.125,1
3.125,1
3.15625,1
3.625,0
3.125,1
3.109375,1
3.109375,1
3.4375,0
3.140625,1
2.734375,0
3.171875,1
3.140625,1
3.125,1
3.609375,0
1.359375,0
3.171875,1
3.125,1
0.98828125,0
2.265625,0
4.5,0
3.15625,1
3.1875,1
1.546875,0
3.171875,1
3.1875,1
2.515625,0
3.578125,0
3.5625,0
1.7734375,0
3.140625,1
3.140625,1
3.609375,0
3.15625,1
3.09375,1
3.078125,1
2.921875,0
3.171875,1
3.65625,0
3.1875,1
2.171875,0
2.515625,0
4.125,0
0.83203125,0
3.125,1
3.109375,1
3.46875,0
3.140625,1
3.140625,1
3.171875,1
3.125,1
3.453125,0
3.125,1
3.125,1
3.15625,1
3.140625,1
6.09375,0
3.109375,1
3.15625,1
2.765625,0
2.046875,0
3.1875,1
1.421875,0
3.140625,1
3.75,0
3.125,1
3.109375,1
2.265625,0
3.203125,1
1.6640625,0
1.9609375,0
2.734375,0
3.09375,1
3.15625,1
2.6875,0
3.125,1
3.140625,1
3.171875,1
3.765625,0
2.421875,0
3.109375,1
3.75,0
2.578125,0
0.92578125,0
3.109375,1
3.140625,1
3.140625,1
3.390625,0
2.78125,0
3.140625,1
2.546875,0
4.0625,0
3.140625,1
3.140625,1
3.484375,0
4.8125,0
3.1875,1
3.125,1
3.125,1
2.53125,0
3.625,0
3.109375,1
3.203125,1
2.703125,0
3.078125,1
3.109375,1
2.4375,0
2.109375,0
3.109375,1
3.453125,0
3.109375,1
3.125,1
1.2578125,0
2.234375,0
3.125,1
3.09375,1
3.109375,1
3.484375,0
3.203125,1
3.140625,1
3.71875,0
2.234375,0
2.109375,0
2.046875,0
2.921875,0
1.9375,0
3.125,1
2.421875,0
4.15625,0
2.03125,0
3.890625,0
2.0625,0
3.140625,1
3.125,1
2.328125,0
3.125,1
5.25,0
1.796875,0
2.46875,0
3.109375,1
3.125,1
3.125,1
3.140625,1
3.171875,1
2.375,0
3.140625,1
3.109375,1
4.375,0
3.875,0
3.15625,1
2.578125,0
3.34375,0
1.0703125,0
2.9375,0
3.140625,1
3.625,0
3.203125,1
3.125,1
3.34375,0
3.09375,1
3.796875,0
3.125,1
3.1875,1
3.171875,1
3.15625,1
3.171875,1
3.1875,1
3.15625,1
0.3984375,0
1.0234375,0
3.15625,1
2.875,0
4.875,0
2.828125,0
3.140625,1
3.375,0
3.171875,1
3.125,1
3.140625,1
3.21875,1
4.3125,0
1.5078125,0
3.1875,1
3.171875,1
3.828125,0
3.140625,1
2.296875,0
3.140625,1
3.171875,1
3.109375,1
3.109375,1
2.953125,0
3.609375,0
3.109375,1
3.140625,1
5.4375,0
2.78125,0
3.109375,1
3.734375,0
3.140625,1
3.140625,1
3.859375,0
2.640625,0
4.5,0
3.5625,0
2.703125,0
3.171875,1
3.15625,1
2.0,0
3.125,1
1.7734375,0
3.140625,1
3.125,1
3.125,1
3.40625,0
3.15625,1
3.15625,1
3.109375,1
3.15625,1
3.171875,1
3.140625,1
3.125,1
3.140625,1
2.515625,0
3.171875,1
3.125,1
4.5625,0
3.140625,1
3.1875,1
2.4375,0
3.125,1
3.109375,1
3.140625,1
3.09375,1
3.453125,0
3.15625,1
1.8125,0
3.140625,1
3.375,0
3.15625,1
3.53125,0
3.859375,0
3.140625,1
3.125,1
4.03125,0
5.6875,0
3.09375,1
2.859375,0
3.140625,1
3.15625,1
3.140625,1
1.6015625,0
1.4921875,0
2.3125,0
3.65625,0
2.296875,0
4.21875,0
3.84375,0
3.359375,0
3.671875,0
3.125,1
3.15625,1
2.375,0
3.90625,0
3.71875,0
3.171875,1
4.25,0
3.1875,1
2.765625,0
3.15625,1
2.296875,0
3.09375,1
3.140625,1
3.15625,1
3.140625,1
3.84375,0
1.2734375,0
1.8359375,0
3.140625,1
4.59375,0
3.15625,1
3.140625,1
2.25,0
3.125,1
2.5,0
4.15625,0
2.265625,0
3.96875,0
3.625,0
2.109375,0
2.65625,0
3.15625,1
3.140625,1
0.97265625,0
3.140625,1
1.7265625,0
3.15625,1
3.109375,1
2.453125,0
2.484375,0
3.15625,1
2.453125,0
4.25,0
3.375,0
3.125,1
3.15625,1
3.15625,1
2.40625,0
3.125,1
3.109375,1
2.765625,0
3.15625,1
1.765625,0
3.15625,1
3.859375,0
1.921875,0
2.65625,0
1.453125,0
3.140625,1
3.140625,1
3.125,1
2.59375,0
3.125,1
4.15625,0
3.828125,0
4.875,0
3.359375,0
4.875,0
2.796875,0
3.171875,1
1.2109375,0
2.484375,0
2.953125,0
1.3828125,0
3.09375,1
3.53125,0
1.125,0
3.125,1
3.0,0
3.109375,1
3.140625,1
3.171875,1
3.09375,1
1.53125,0
3.59375,0
3.140625,1
5.75,0
3.09375,1
2.171875,0
3.140625,1
3.15625,1
3.1875,1
4.8125,0
3.125,1
2.359375,0
4.90625,0
3.15625,1
3.171875,1
4.40625,0
3.125,1
3.5625,0
2.875,0
3.125,1
3.125,1
3.765625,0
4.78125,0
3.140625,1
3.15625,1
3.109375,1
4.125,0
3.140625,1
3.125,1
3.140625,1
3.125,1
2.8125,0
3.140625,1
3.171875,1
3.484375,0
4.34375,0
3.1875,1
3.453125,0
3.171875,1
3.375,0
3.828125,0
3.6875,0
3.140625,1
4.3125,0
3.15625,1
2.875,0
3.125,1
1.890625,0
3.171875,1
3.078125,1
3.15625,1
3.15625,1
1.375,0
3.15625,1
3.625,0
3.6875,0
3.28125,0
3.171875,1
2.3125,0
3.390625,0
2.96875,0
3.15625,1
4.90625,0
3.125,1
2.828125,0
1.9453125,0
3.125,1
4.78125,0
3.125,1
3.125,1
3.171875,1
3.140625,1
3.09375,1
3.75,0
3.140625,1
4.625,0
3.609375,0
3.140625,1
3.125,1
2.765625,0
2.34375,0
2.9375,0
3.40625,0
3.171875,1
3.796875,0
3.296875,0
4.03125,0
0.89453125,0
1.515625,0
4.28125,0
1.703125,0
1.0859375,0
2.9375,0
3.90625,0
3.125,1
1.515625,0
3.953125,0
3.640625,0
1.1875,0
3.125,1
3.140625,1
3.375,0
3.140625,1
3.390625,0
3.140625,1
3.140625,1
4.5,0
3.765625,0
3.125,1
3.140625,1
3.796875,0
1.7578125,0
3.15625,1
1.671875,0
3.109375,1
3.15625,1
2.859375,0
3.1875,1
